,Unnamed: 0,Rating,Location,Headquarters,Size,Type of ownership,Sector,Revenue,Employer Provided Salary,Salary Per Hour,min salary,max salary,mean salary,Company,age,Company - Private,Company - Public,Government,Hospital,Nonprofit Organization,Other Organization,Subsidiary or Business Segment,le_sectors,mathematics,python, r ,machine learning,aws,cloud,excel,Senior/Junior,Role,No of competitors,Loc==HQ
487,487,4.4, CA, CA,1 - 50 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,89,144,116.5,Entefy,8,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,1,Data Scientist,0,1
488,488,3.5, MA, MA,1001 - 5000 ,Company - Private,Biotech & Pharmaceuticals,$1 - $2 billion ,0,0,109,200,154.5,Sunovion,10,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,Data Scientist,3,1
489,489,3.7, KS, IL,501 - 1000 ,Company - Public,Finance,$500 million - $1 billion ,0,0,61,113,87.0,Cboe Global Markets,47,0,1,0,0,0,0,0,4,0,1,0,1,0,0,1,0,Data or ML Engineer,0,0
490,490,3.6, CA, CA,1001 - 5000 ,Company - Private,Other Sectors,$100 - $500 million ,0,0,35,62,48.5,San Manuel Casino,34,1,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,Data Analyst,0,1
491,491,3.4, TX, CA,501 - 1000 ,Company - Private,Information Technology,$1 - $2 billion ,0,0,55,105,80.0,Trace3,18,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,Data or ML Engineer,3,0
492,492,4.0, TX, TX,1001 - 5000 ,Hospital,Health Care,$50 - $100 million ,0,1,18,25,21.5,Texas Health Huguley Hospital,43,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,Data Scientist,0,1
493,493,2.4, IL, TX,501 - 1000 ,Company - Private,Manufacturing,$100 - $500 million ,0,0,39,66,52.5,Teasdale Latin Foods,-1,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,Data Scientist,0,0
494,494,3.7, CA, VA,10000+ ,Company - Public,Aerospace & Defense,$10+ billion ,0,0,135,211,173.0,Northrop Grumman,81,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,Data Scientist,0,0
495,495,3.5, AZ, CA,501 - 1000 ,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,57,80,68.5,Saama Technologies Inc,23,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Data or ML Engineer,3,0
496,496,4.4, NY, NY,1001 - 5000 ,Company - Private,Finance,Unknown / Non-Applicable,0,0,129,215,172.0,Two Sigma,19,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,Data Scientist,0,1
497,497,3.3, MA, MA,10000+ ,Company - Private,Insurance,$10+ billion ,0,0,86,143,114.5,Liberty Mutual Insurance,108,1,0,0,0,0,0,0,7,0,1,1,1,0,1,0,0,Data Scientist,3,1
498,498,3.9, MD, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,63,127,95.0,AstraZeneca,107,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Data Scientist,3,0
499,499,3.2, MA, MA,5001 - 10000 ,Nonprofit Organization,Other Sectors,$1 - $2 billion ,0,0,50,89,69.5,MITRE,62,0,0,0,0,1,0,0,9,1,1,1,0,0,0,1,0,Data Scientist,3,1
500,500,3.2, NY, NY,501 - 1000 ,Company - Private,Business Services,Unknown / Non-Applicable,0,0,43,86,64.5,Guidepoint,17,1,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,Data or ML Engineer,3,1
501,501,2.1, CA, CA,201 - 500 ,Company - Public,Biotech & Pharmaceuticals,$25 - $50 million ,0,0,74,149,111.5,Cerus Corporation,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Data Scientist,0,1
502,502,4.0, NY, NY,501 - 1000 ,Company - Private,Other Sectors,Unknown / Non-Applicable,0,0,71,124,97.5,Strategic Financial Solutions,13,1,0,0,0,0,0,0,9,0,1,1,1,0,0,1,0,Data Scientist,2,1
503,503,3.7, MA, Japan,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,113,196,154.5,Takeda Pharmaceuticals,239,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,Data or ML Engineer,3,0
504,504,2.6, PA, PA,501 - 1000 ,College / University,Education,Unknown / Non-Applicable,0,0,81,167,124.0,Software Engineering Institute,36,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,Data Scientist,0,1
505,505,3.4, NY, CT,201 - 500 ,Company - Private,Health Care,Unknown / Non-Applicable,0,0,69,121,95.0,"Remedy BPCI Partners, LLC.",9,1,0,0,0,0,0,0,5,1,1,0,1,1,0,0,0,Data Scientist,2,0
506,506,4.4, IL, IL,201 - 500 ,Company - Private,Business Services,$50 - $100 million ,0,0,97,160,128.5,Maven Wave Partners,12,1,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,Data Scientist,0,1
507,507,3.2, CA, CA,501 - 1000 ,Subsidiary or Business Segment,Information Technology,Unknown / Non-Applicable,0,0,150,238,194.0,The Climate Corporation,14,0,0,0,0,0,0,1,6,0,0,0,1,0,1,1,1,Data Scientist,3,1
508,508,3.5, NY, NY,201 - 500 ,Company - Public,Business Services,Unknown / Non-Applicable,0,0,77,132,104.5,Crossix Solutions,15,0,1,0,0,0,0,0,2,0,1,1,1,1,0,1,0,Data Scientist,0,1
509,509,3.7, CO, CO,501 - 1000 ,Hospital,Health Care,$100 - $500 million ,0,1,24,39,31.5,Vail Health,54,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,Data Scientist,0,1
510,510,4.2, NC, IL,201 - 500 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,59,112,85.5,Clarity Insights,12,1,0,0,0,0,0,0,6,0,1,0,1,0,1,1,0,Data or ML Engineer,0,0
511,511,4.2, UT, UT,10000+ ,Nonprofit Organization,Other Sectors,Unknown / Non-Applicable,0,0,35,65,50.0,The Church of Jesus Christ of Latter-day Saints,-1,0,0,0,0,1,0,0,9,1,0,0,0,0,0,1,0,Data Analyst,0,1
512,512,3.1, CA, South Korea,1001 - 5000 ,Company - Public,Other Sectors,$10+ billion ,0,0,79,147,113.0,NCSOFT,23,0,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,Data or ML Engineer,3,0
513,513,3.9, MA, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,62,119,90.5,GSK,190,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Data Scientist,3,0
514,514,4.3, CA, CA,51 - 200 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,119,187,153.0,Factual,12,1,0,0,0,0,0,0,6,0,1,0,1,0,0,1,1,Data Scientist,1,1
515,515,3.3, CA, CA,1001 - 5000 ,Company - Public,Business Services,$2 - $5 billion ,0,0,90,157,123.5,TriNet,32,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,Data Analyst,3,1
516,516,3.9, NY, NY,201 - 500 ,Company - Private,Information Technology,$10 - $25 million ,0,0,32,62,47.0,Signpost,10,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,Data Analyst,0,1
517,517,3.5, CA, CA,501 - 1000 ,Nonprofit Organization,Health Care,$500 million - $1 billion ,0,0,42,86,64.0,Central California Alliance for Health,24,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,Data Analyst,0,1
518,518,4.0, CA, CA,10000+ ,Company - Public,Information Technology,$5 - $10 billion ,0,0,116,208,162.0,Adobe,38,0,1,0,0,0,0,0,6,1,1,0,1,0,1,1,0,Data Scientist,2,1
519,519,3.9, NY, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,102,172,137.0,AstraZeneca,107,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Data Scientist,3,0
520,520,3.0, TN, TN,10000+ ,Company - Private,Retail,$10+ billion ,0,0,69,127,98.0,Pilot Flying J Travel Centers LLC,62,1,0,0,0,0,0,0,10,0,1,0,0,0,1,0,1,Data or ML Engineer,3,1
521,521,3.7, NY, Switzerland,10000+ ,Company - Public,Insurance,$10+ billion ,0,0,86,144,115.0,Swiss Re,157,0,1,0,0,0,0,0,7,1,1,1,1,0,0,1,0,Data Scientist,3,0
522,522,3.5, CO, Germany,5001 - 10000 ,Company - Public,Biotech & Pharmaceuticals,$1 - $2 billion ,0,0,102,165,133.5,Sartorius,150,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,Data Scientist,0,0
523,523,4.0, CO, CO,501 - 1000 ,Nonprofit Organization,Insurance,$500 million - $1 billion ,0,0,74,124,99.0,Pinnacol Assurance,105,0,0,0,0,1,0,0,7,0,1,0,0,0,1,0,0,Data or ML Engineer,0,1
524,524,3.3, WI, WI,501 - 1000 ,Company - Private,Manufacturing,Unknown / Non-Applicable,0,0,40,68,54.0,Palermo's Pizza,56,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,Data Scientist,0,1
525,525,3.2, TN, IN,1001 - 5000 ,Company - Private,Health Care,Unknown / Non-Applicable,0,0,76,142,109.0,Equian LLC,16,1,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,Data or ML Engineer,0,0
526,526,3.4, MD, VA,201 - 500 ,Company - Private,Information Technology,$25 - $50 million ,0,0,76,142,109.0,MetroStar Systems,21,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,Data or ML Engineer,0,0
527,527,4.4, MA, MA,1001 - 5000 ,Company - Private,Information Technology,$1 - $2 billion ,0,0,108,171,139.5,MathWorks,36,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,Data Scientist,0,1
528,528,3.3, IL, MA,10000+ ,Company - Private,Insurance,$10+ billion ,0,0,202,306,254.0,Liberty Mutual Insurance,108,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,1,Data Scientist,3,0
529,529,3.2, NY, NY,1001 - 5000 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,91,159,125.0,Information Builders,45,1,0,0,0,0,0,0,6,0,1,0,1,1,1,1,0,Data or ML Engineer,3,1
530,530,3.8, MA, Switzerland,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,80,133,106.5,Novartis,24,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Data Scientist,0,0
531,531,2.9, CA, CA,201 - 500 ,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,49,97,73.0,Audentes Therapeutics,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Data Scientist,3,1
532,532,2.7, MD, MD,201 - 500 ,Company - Private,Biotech & Pharmaceuticals,$25 - $50 million ,0,0,49,113,81.0,Advanced BioScience Laboratories,59,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Data Scientist,0,1
533,533,3.6, DE, DE,1001 - 5000 ,Nonprofit Organization,Health Care,$100 - $500 million ,0,1,21,34,27.5,Beebe Healthcare,85,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,Data Scientist,0,1
534,534,3.1, NC, NC,5001 - 10000 ,Company - Private,Manufacturing,$10+ billion ,0,0,65,134,99.5,Reynolds American,145,1,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,Data Scientist,0,1
535,535,3.3, OH, OH,501 - 1000 ,Company - Private,Insurance,$500 million - $1 billion ,0,0,32,59,45.5,National Interstate,31,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,Data Analyst,0,1
536,536,3.7, MA, MA,5001 - 10000 ,Company - Public,Insurance,$5 - $10 billion ,0,0,39,69,54.0,The Hanover Insurance Group,168,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Data Analyst,0,1
537,537,4.5, IN, IN,51 - 200 ,Company - Private,Business Services,$25 - $50 million ,0,0,87,158,122.5,Moser Consulting,24,1,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,Data or ML Engineer,0,1
538,538,3.0, FL, FL,1001 - 5000 ,Subsidiary or Business Segment,Information Technology,$100 - $500 million ,0,0,27,48,37.5,Greenway Health,43,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,Data Analyst,3,1
539,539,3.8, NY, NY,1001 - 5000 ,Company - Private,Other Sectors,$2 - $5 billion ,0,0,36,71,53.5,Fareportal,18,1,0,0,0,0,0,0,9,1,1,1,0,0,0,1,0,Data Analyst,3,1
540,540,3.9, IL, IL,5001 - 10000 ,Company - Public,Finance,$1 - $2 billion ,0,0,107,173,140.0,TransUnion,52,0,1,0,0,0,0,0,4,0,1,1,1,0,0,1,1,Data Scientist,0,1
541,541,3.2, VA, MA,5001 - 10000 ,Nonprofit Organization,Other Sectors,$1 - $2 billion ,0,0,56,99,77.5,MITRE,62,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,1,Data Scientist,3,0
542,542,3.3, MA, MA,1 - 50 ,Company - Private,Other Sectors,Unknown / Non-Applicable,1,1,25,28,26.5,Mcphail Associates,44,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,Data Scientist,0,1
543,543,3.1, NC, NC,5001 - 10000 ,Company - Private,Manufacturing,$10+ billion ,0,0,80,155,117.5,Reynolds American,145,1,0,0,0,0,0,0,8,0,0,1,0,0,0,1,1,Data Scientist,0,1
544,544,2.4, CA, CA,501 - 1000 ,Company - Private,Biotech & Pharmaceuticals,$50 - $100 million ,0,0,43,98,70.5,Crown Bioscience,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Data Scientist,0,1
545,545,2.9, NY, NC,1001 - 5000 ,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,44,96,70.0,Q2 Solutions,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Data Scientist,0,0
546,546,4.8, CA, CA,51 - 200 ,Company - Private,Information Technology,$25 - $50 million ,0,0,45,78,61.5,HOVER,9,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,Data Analyst,0,1
547,547,2.9, GA, NC,1001 - 5000 ,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,50,110,80.0,Q2 Solutions,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Data Scientist,0,0
548,548,4.7, GA, GA,51 - 200 ,Company - Private,Information Technology,$25 - $50 million ,0,0,60,99,79.5,Oversight Systems,17,1,0,0,0,0,0,0,6,0,1,1,1,0,1,1,0,Data Scientist,0,1
549,549,4.7, CA, CA,501 - 1000 ,Company - Private,Information Technology,$100 - $500 million ,0,0,130,206,168.0,Confluent,6,1,0,0,0,0,0,0,6,1,1,1,1,0,0,1,0,Data Scientist,0,1
550,550,3.4, MA, MA,1001 - 5000 ,Company - Private,Insurance,$100 - $500 million ,0,0,61,119,90.0,Arbella Insurance,32,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,Data or ML Engineer,0,1
551,551,-1.0, MA, CA,Unknown,Company - Private,Other Sectors,Unknown / Non-Applicable,1,0,100,140,120.0,Kronos Bio,-1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,Data Scientist,0,0
552,552,3.9, CA, CA,51 - 200 ,Company - Public,Information Technology,Unknown / Non-Applicable,0,0,99,178,138.5,Life360,12,0,1,0,0,0,0,0,6,0,1,1,0,0,0,0,1,Data Analyst,0,1
553,553,3.6, PA, NC,10000+ ,Company - Public,Biotech & Pharmaceuticals,$2 - $5 billion ,0,0,86,137,111.5,IQVIA,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Data Scientist,3,0
554,554,3.6, MA, MA,5001 - 10000 ,Company - Private,Insurance,$10+ billion ,0,0,37,100,68.5,MassMutual,169,1,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,Data Scientist,0,1
555,555,3.9, MA, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,58,111,84.5,GSK,190,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Data Scientist,3,0
556,556,4.4, TN, CA,1001 - 5000 ,Company - Public,Information Technology,$100 - $500 million ,0,0,72,133,102.5,Eventbrite,14,0,1,0,0,0,0,0,6,0,1,0,1,1,1,0,1,Data or ML Engineer,3,0
557,557,2.6, PA, PA,501 - 1000 ,College / University,Education,Unknown / Non-Applicable,0,0,56,91,73.5,Software Engineering Institute,36,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,Data Scientist,0,1
558,558,3.6, OH, VA,501 - 1000 ,Nonprofit Organization,Other Sectors,$50 - $100 million ,0,0,61,126,93.5,Riverside Research Institute,53,0,0,0,0,1,0,0,9,0,1,0,1,0,0,0,0,Data Scientist,0,0
559,559,3.2, PA, PA,1 - 50 ,Company - Private,Business Services,$5 - $10 million ,0,0,95,160,127.5,"Numeric, LLC",-1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,Data Scientist,0,1
560,560,4.2, UT, UT,10000+ ,Nonprofit Organization,Other Sectors,Unknown / Non-Applicable,0,0,53,91,72.0,The Church of Jesus Christ of Latter-day Saints,-1,0,0,0,0,1,0,0,9,1,0,1,0,0,0,0,0,Data Analyst,0,1
561,561,3.6, MA, MA,5001 - 10000 ,Company - Private,Insurance,$10+ billion ,0,0,101,158,129.5,MassMutual,169,1,0,0,0,0,0,0,7,1,1,1,0,1,1,1,0,Other Data Roles,0,1
562,562,3.1, UT, UT,1001 - 5000 ,Company - Private,Manufacturing,$500 million - $1 billion ,0,0,33,61,47.0,Icon Health and Fitness,43,1,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,Data Analyst,3,1
563,563,3.8, AL, AL,501 - 1000 ,Subsidiary or Business Segment,Other Sectors,Unknown / Non-Applicable,0,0,44,86,65.0,Shipt,6,0,0,0,0,0,0,1,9,0,1,0,0,1,0,1,0,Data or ML Engineer,0,1
564,564,3.8, WI, WI,1001 - 5000 ,Company - Public,Finance,$1 - $2 billion ,0,0,43,77,60.0,Associated Banc-Corp,150,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,Data Analyst,3,1
565,565,4.0, NY, NY,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,125,210,167.5,Pfizer,171,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Data Scientist,0,1
566,566,3.8, NY, NY,1001 - 5000 ,Company - Private,Other Sectors,$2 - $5 billion ,0,0,44,86,65.0,Fareportal,18,1,0,0,0,0,0,0,9,1,0,1,0,0,0,1,0,Data Analyst,3,1
567,567,4.0, VA, VA,501 - 1000 ,Company - Private,Information Technology,$100 - $500 million ,0,0,69,119,94.0,Novetta,8,1,0,0,0,0,0,0,6,0,1,1,0,0,0,0,1,Data Analyst,3,1
568,568,1.9, NY, NY,201 - 500 ,Company - Private,Retail,$100 - $500 million ,0,0,65,110,87.5,Moda Operandi,10,1,0,0,0,0,0,0,10,0,1,1,0,0,0,1,1,Data Analyst,3,1
569,569,4.0, VA, VA,501 - 1000 ,Company - Private,Information Technology,$100 - $500 million ,0,0,67,127,97.0,Novetta,8,1,0,0,0,0,0,0,6,0,1,0,0,1,1,0,1,Data or ML Engineer,3,1
570,570,4.3, NC, CA,5001 - 10000 ,Company - Private,Information Technology,$1 - $2 billion ,0,0,78,147,112.5,Genesys,30,1,0,0,0,0,0,0,6,0,1,0,0,1,1,0,1,Data or ML Engineer,3,0
571,571,3.6, MA, MA,5001 - 10000 ,Company - Private,Insurance,$10+ billion ,0,0,66,117,91.5,MassMutual,169,1,0,0,0,0,0,0,7,0,0,0,0,1,1,1,0,Other Data Roles,0,1
572,572,3.3, IN, MA,10000+ ,Company - Private,Insurance,$10+ billion ,0,0,37,66,51.5,Liberty Mutual Insurance,108,1,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,Data or ML Engineer,3,0
573,573,3.8, MA, Switzerland,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,86,143,114.5,Novartis,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Data Scientist,0,0
574,574,4.3, NY, NY,201 - 500 ,Company - Private,Business Services,$10 - $25 million ,0,0,84,146,115.0,USEReady,9,1,0,0,0,0,0,0,2,0,1,1,1,1,1,0,0,Data Scientist,0,1
575,575,3.2, PA, PA,1 - 50 ,Company - Private,Business Services,$5 - $10 million ,0,0,50,98,74.0,"Numeric, LLC",-1,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,Other Data Roles,0,1
576,576,4.7, CA, CA,51 - 200 ,Company - Private,Business Services,$10 - $25 million ,0,0,38,64,51.0,QK,48,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Data Scientist,0,1
577,577,3.4, AZ, TN,501 - 1000 ,Company - Public,Health Care,Unknown / Non-Applicable,0,0,90,110,100.0,Tivity Health,39,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,Data or ML Engineer,0,0
578,578,3.8, MA, Switzerland,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,92,150,121.0,Novartis,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Data Scientist,0,0
579,579,4.5, CA, CA,201 - 500 ,Company - Private,Information Technology,$100 - $500 million ,0,0,90,153,121.5,Demandbase,14,1,0,0,0,0,0,0,6,1,0,0,1,0,0,0,1,Data Scientist,3,1
580,580,3.1, MA, Spain,10000+ ,Company - Private,Finance,$10+ billion ,0,0,43,82,62.5,Santander,164,1,0,0,0,0,0,0,4,0,1,1,0,0,0,1,0,Data Scientist,0,0
581,581,-1.0, MA,-1,Unknown,Other Organization,Other Sectors,Unknown / Non-Applicable,1,0,100,135,117.5,Monte Rosa Therapeutics,-1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,Data Scientist,0,0
582,582,3.9, FL, FL,201 - 500 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,93,151,122.0,Luminar Technologies,8,1,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,Data Scientist,0,1
583,583,4.4, VA, DC,51 - 200 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,61,109,85.0,BRMi,16,1,0,0,0,0,0,0,6,0,1,0,0,1,1,0,0,Data or ML Engineer,0,0
584,584,3.4, AZ, AZ,501 - 1000 ,Company - Private,Information Technology,$50 - $100 million ,0,0,42,79,60.5,IntraEdge,18,1,0,0,0,0,0,0,6,0,1,0,0,1,1,0,0,Data or ML Engineer,0,1
585,585,3.9, CA, CA,51 - 200 ,Company - Private,Finance,$50 - $100 million ,0,0,139,221,180.0,Zest AI,11,1,0,0,0,0,0,0,4,0,1,1,1,0,0,1,1,Data Scientist,0,1
586,586,4.7, MO, MO,1001 - 5000 ,Company - Private,Finance,Unknown / Non-Applicable,0,0,40,101,70.5,Veterans United Home Loans,18,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,Other Data Roles,0,1
587,587,3.3, VA, VA,1001 - 5000 ,Company - Private,Aerospace & Defense,$1 - $2 billion ,0,0,84,153,118.5,Peraton,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Data or ML Engineer,0,1
588,588,3.9, IL, FL,501 - 1000 ,Company - Private,Information Technology,$100 - $500 million ,0,0,52,81,66.5,"Emtec, Inc.",25,1,0,0,0,0,0,0,6,0,1,1,0,0,1,0,0,Data Analyst,0,0
589,589,3.4, MA, United Kingdom,1001 - 5000 ,Company - Private,Business Services,$100 - $500 million ,0,0,81,134,107.5,PA Consulting,77,1,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,Data Scientist,3,0
590,590,4.7, TX, TX,51 - 200 ,Company - Private,Business Services,$10 - $25 million ,0,0,97,180,138.5,Praetorian,10,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,Data or ML Engineer,0,1
591,591,2.7, MD, MD,201 - 500 ,Company - Private,Biotech & Pharmaceuticals,$25 - $50 million ,0,0,49,113,81.0,Advanced BioScience Laboratories,59,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Data Scientist,0,1
592,592,3.8, IL, IL,1001 - 5000 ,Company - Private,Insurance,$2 - $5 billion ,0,0,44,73,58.5,COUNTRY Financial,95,1,0,0,0,0,0,0,7,0,1,0,1,0,0,1,0,Data or ML Engineer,3,1
593,593,3.4, IL, IL,1001 - 5000 ,Company - Public,Other Sectors,$2 - $5 billion ,0,0,75,140,107.5,Echo Global Logistics,15,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,Data or ML Engineer,3,1
594,594,3.8, MA, MA,501 - 1000 ,Company - Public,Biotech & Pharmaceuticals,$50 - $100 million ,0,0,84,157,120.5,Agios Pharmaceuticals,12,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Data Scientist,0,1
595,595,3.9, CA, CA,201 - 500 ,Company - Private,Information Technology,$10 - $25 million ,0,0,40,87,63.5,Tapjoy,13,1,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,Data Scientist,2,1
596,596,3.1, KY, NC,5001 - 10000 ,Company - Private,Manufacturing,$10+ billion ,0,0,68,139,103.5,Reynolds American,145,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,Data Scientist,0,0
597,597,4.1, CA, OR,5001 - 10000 ,Company - Public,Information Technology,$1 - $2 billion ,0,0,72,142,107.0,Mentor Graphics,39,0,1,0,0,0,0,0,6,1,1,1,1,0,0,1,0,Data Scientist,3,0
598,598,3.7, VA, CO,5001 - 10000 ,Company - Public,Aerospace & Defense,$2 - $5 billion ,0,0,74,137,105.5,Maxar Technologies,-1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Data or ML Engineer,0,0
599,599,2.8, CA, CA,501 - 1000 ,Company - Private,Insurance,$500 million - $1 billion ,0,0,57,109,83.0,ICW Group,48,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,Data or ML Engineer,3,1
600,600,4.0, CA, CA,1001 - 5000 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,121,203,162.0,Glassdoor,13,1,0,0,0,0,0,0,6,0,1,0,1,1,0,1,1,Data or ML Engineer,2,1
601,601,3.5, CA, CA,1001 - 5000 ,Company - Private,Information Technology,$1 - $2 billion ,0,0,52,85,68.5,Esri,51,1,0,0,0,0,0,0,6,0,1,1,1,0,0,1,0,Data Scientist,1,1
602,602,3.4, OH, NY,10000+ ,Company - Public,Insurance,$5 - $10 billion ,0,0,81,140,110.5,Assurant,42,0,1,0,0,0,0,0,7,0,0,0,1,0,0,1,1,Data Scientist,3,0
603,603,3.7, IA, IA,201 - 500 ,Subsidiary or Business Segment,Insurance,$100 - $500 million ,0,0,83,148,115.5,F&G,-1,0,0,0,0,0,0,1,7,0,1,0,0,0,0,1,1,Data or ML Engineer,0,1
604,604,3.0, CA, CA,501 - 1000 ,Company - Public,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,59,116,87.5,Exelixis,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Data Scientist,3,1
605,605,3.8, WA, WA,1001 - 5000 ,Government,Other Sectors,$500 million - $1 billion ,0,0,60,101,80.5,PNNL,55,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,1,Data Scientist,3,1
606,606,4.6, IA, IA,501 - 1000 ,Company - Private,Finance,$100 - $500 million ,0,0,31,55,43.0,GreatAmerica Financial Services,28,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,Data Analyst,0,1
607,607,4.4, MA, MA,201 - 500 ,Company - Public,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,102,178,140.0,Acceleron Pharma,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Data Scientist,0,1
